id,status,sub_status,created_at,operation_date,reference,full_name,courier,ID Envío,tracking
1501632,delivered,delivered,13/3/2020 9:30:54,13/3/2020,Shipit1342,Antonio Jimenez,starken,TEST341,929609316
1501631,delivered,delivered,13/3/2020 9:30:53,13/3/2020,Shipit1343,Jose Moreno,starken,TEST342,929609319
1501630,delivered,delivered,13/3/2020 9:30:52,13/3/2020,Shipit1344,Manuel Muñoz,starken,TEST343,929609339
1501629,delivered,delivered,13/3/2020 9:30:52,13/3/2020,Shipit1345,Francisco Vazquez,starken,TEST344,929609338
1501628,delivered,delivered,13/3/2020 9:30:51,13/3/2020,Shipit1346,David Gil,starken,TEST345,929609337
1501627,delivered,delivered,13/3/2020 9:30:50,13/3/2020,Shipit1347,Juan Dominguez,starken,TEST346,929609331
1501626,delivered,delivered,13/3/2020 9:30:49,13/3/2020,Shipit1348,Jose Antonio Castro,starken,TEST347,929609193
1501625,delivered,delivered,13/3/2020 9:30:48,13/3/2020,Shipit1349,Javier Ramos,starken,TEST348,929609332
1501624,delivered,delivered,13/3/2020 9:30:47,13/3/2020,Shipit1350,Daniel Garcia,starken,TEST349,929609315
1501623,delivered,delivered,13/3/2020 9:30:46,13/3/2020,Shipit1351,Jose Luis Gonzalez,starken,TEST350,929609318
1501622,delivered,delivered,13/3/2020 9:30:46,13/3/2020,Shipit1352,Francisco Javier Fernandez,starken,TEST351,929609192
1501621,delivered,delivered,13/3/2020 9:30:45,13/3/2020,Shipit1353,Carlos Perez,starken,TEST352,929609207
1501620,delivered,delivered,13/3/2020 9:30:44,13/3/2020,Shipit1354,Jesus Lopez,starken,TEST353,929609317
1501460,delivered,delivered,13/3/2020 9:30:43,13/3/2020,Shipit1355,Alejandro Rodriguez,starken,TEST354,929609028
1499339,delivered,delivered,13/3/2020 9:30:42,13/3/2020,Shipit1356,Miguel Martinez,starken,TEST355,929606042
1495125,delivered,delivered,13/3/2020 9:30:41,13/3/2020,Shipit1357,Jose Manuel Sanchez,starken,TEST356,929561004
1493995,delivered,delivered,13/3/2020 9:30:40,13/3/2020,Shipit1358,Rafael Gomez,starken,TEST357,929555319
1493994,delivered,delivered,13/3/2020 9:30:39,13/3/2020,Shipit1359,Miguel Angel Alvarez,starken,TEST358,929555317
1493993,delivered,delivered,13/3/2020 9:30:39,13/3/2020,Shipit1360,Pedro Martin,starken,TEST359,929555299
1493992,delivered,delivered,13/3/2020 9:30:38,13/3/2020,Shipit1361,Angel Diaz,starken,TEST360,929555316
1493991,delivered,delivered,13/3/2020 9:30:37,13/3/2020,Shipit1362,Antonio Alonso,starken,TEST361,929555315
1493990,delivered,delivered,13/3/2020 9:30:36,13/3/2020,Shipit1363,Jose Ruiz,starken,TEST362,929555318
1493989,delivered,delivered,13/3/2020 9:30:35,13/3/2020,Shipit1364,Manuel Hernandez,starken,TEST363,929555298
1493987,delivered,delivered,13/3/2020 9:30:34,13/3/2020,Shipit1365,Francisco Gutierrez,starken,TEST364,929555314
1493986,delivered,delivered,13/3/2020 9:30:33,13/3/2020,Shipit1366,David Blanco,starken,TEST365,929555312
1493985,delivered,delivered,13/3/2020 9:30:33,13/3/2020,Shipit1367,Juan Jimenez,starken,TEST366,929555297
1493984,delivered,delivered,13/3/2020 9:30:32,13/3/2020,Shipit1368,Jose Antonio Moreno,starken,TEST367,929555313
1493983,delivered,delivered,13/3/2020 9:30:31,13/3/2020,Shipit1369,Javier Muñoz,starken,TEST368,929555310
1493982,delivered,delivered,13/3/2020 9:30:30,13/3/2020,Shipit1370,Daniel Vazquez,starken,TEST369,929555311
1493981,delivered,delivered,13/3/2020 9:30:29,13/3/2020,Shipit1371,Jose Luis Gil,starken,TEST370,929555296
1493695,delivered,delivered,13/3/2020 9:30:28,13/3/2020,Shipit1372,Francisco Javier Dominguez,chilexpress,TEST371,712089842181
1493694,delivered,delivered,13/3/2020 9:30:27,13/3/2020,Shipit1373,Carlos Castro,chilexpress,TEST372,712089842170
1493693,delivered,delivered,13/3/2020 9:30:26,13/3/2020,Shipit1374,Jesus Ramos,chilexpress,TEST373,712089842273
1493692,delivered,delivered,13/3/2020 9:30:26,13/3/2020,Shipit1375,Alejandro Garcia,chilexpress,TEST374,712089842284
1493691,delivered,delivered,13/3/2020 9:30:25,13/3/2020,Shipit1376,Miguel Gonzalez,chilexpress,TEST375,712089842074
1493690,delivered,delivered,13/3/2020 9:30:24,13/3/2020,Shipit1377,Jose Manuel Fernandez,chilexpress,TEST376,712089842063
1493689,delivered,delivered,13/3/2020 9:30:23,13/3/2020,Shipit1378,Rafael Perez,chilexpress,TEST377,712089842133
1493688,delivered,delivered,13/3/2020 9:30:22,13/3/2020,Shipit1379,Miguel Angel Lopez,chilexpress,TEST378,712089842100
1493687,delivered,delivered,13/3/2020 9:30:21,13/3/2020,Shipit1380,Pedro Rodriguez,chilexpress,TEST379,712089842214
1493685,delivered,delivered,13/3/2020 9:30:20,13/3/2020,Shipit1381,Angel Martinez,chilexpress,TEST380,712089842122
1493684,delivered,delivered,13/3/2020 9:30:20,13/3/2020,Shipit1382,Antonio Sanchez,chilexpress,TEST381,712089842192
1493683,delivered,delivered,12/3/2020 9:30:20,12/3/2020,Shipit1383,Jose Gomez,chilexpress,TEST382,712089842096
1493682,delivered,delivered,12/3/2020 9:30:19,12/3/2020,Shipit1384,Manuel Alvarez,chilexpress,TEST383,712089842004
1493681,delivered,delivered,12/3/2020 9:30:18,12/3/2020,Shipit1385,Francisco Martin,chilexpress,TEST384,712089842111
1493680,delivered,delivered,12/3/2020 9:30:17,12/3/2020,Shipit1386,David Diaz,chilexpress,TEST385,712089842144
1493679,delivered,delivered,12/3/2020 9:30:08,12/3/2020,Shipit1387,Juan Alonso,chilexpress,TEST386,712089842052
1493678,delivered,delivered,12/3/2020 9:30:07,12/3/2020,Shipit1388,Jose Antonio Ruiz,chilexpress,TEST387,712089842203
1493677,delivered,delivered,12/3/2020 9:30:07,12/3/2020,Shipit1389,Javier Hernandez,chilexpress,TEST388,712089842041
1493676,delivered,delivered,12/3/2020 9:30:06,12/3/2020,Shipit1390,Daniel Gutierrez,chilexpress,TEST389,712089842262
1493675,delivered,delivered,12/3/2020 9:30:05,12/3/2020,Shipit1391,Jose Luis Blanco,chilexpress,TEST390,712089842030
1493674,delivered,delivered,12/3/2020 9:30:04,12/3/2020,Shipit1392,Francisco Javier Jimenez,chilexpress,TEST391,712089842026
1493673,delivered,delivered,12/3/2020 9:30:03,12/3/2020,Shipit1393,Carlos Moreno,chilexpress,TEST392,712089842015
1493672,delivered,delivered,12/3/2020 9:30:02,12/3/2020,Shipit1394,Jesus Muñoz,chilexpress,TEST393,712089842251
1493671,delivered,delivered,12/3/2020 9:30:01,12/3/2020,Shipit1395,Alejandro Vazquez,chilexpress,TEST394,712089842166
1493670,delivered,delivered,12/3/2020 9:30:01,12/3/2020,Shipit1396,Miguel Gil,chilexpress,TEST395,712089841982
1493669,delivered,delivered,12/3/2020 9:30:00,12/3/2020,Shipit1397,Jose Manuel Dominguez,chilexpress,TEST396,712089841960
1493668,delivered,delivered,12/3/2020 9:29:59,12/3/2020,Shipit1398,Rafael Garcia,chilexpress,TEST397,712089841993
1493667,delivered,delivered,12/3/2020 9:29:58,12/3/2020,Shipit1399,Miguel Angel Gonzalez,chilexpress,TEST398,712089841945
1493666,delivered,delivered,12/3/2020 9:29:57,12/3/2020,Shipit1400,Pedro Fernandez,chilexpress,TEST399,712089841971
1493665,delivered,delivered,12/3/2020 9:29:56,12/3/2020,Shipit1401,Angel Perez,chilexpress,TEST400,712089841956
1489523,delivered,delivered,12/3/2020 9:29:55,12/3/2020,Shipit1402,Antonio Lopez,starken,TEST401,929543289
1489522,delivered,delivered,12/3/2020 9:29:55,12/3/2020,Shipit1403,Jose Rodriguez,starken,TEST402,929543288
1489521,delivered,delivered,12/3/2020 9:29:54,12/3/2020,Shipit1404,Manuel Martinez,starken,TEST403,929543287
1489520,delivered,delivered,12/3/2020 9:29:53,12/3/2020,Shipit1405,Francisco Sanchez,starken,TEST404,929543272
1489519,delivered,delivered,12/3/2020 9:29:52,12/3/2020,Shipit1406,David Gomez,starken,TEST405,929543273
1489518,delivered,delivered,12/3/2020 9:29:51,12/3/2020,Shipit1407,Juan Alvarez,starken,TEST406,929543266
1489517,delivered,delivered,12/3/2020 9:29:50,12/3/2020,Shipit1408,Jose Antonio Martin,starken,TEST407,929543269
1489516,delivered,delivered,12/3/2020 9:29:49,12/3/2020,Shipit1409,Javier Diaz,starken,TEST408,929543270
1489515,delivered,delivered,12/3/2020 9:29:48,12/3/2020,Shipit1410,Daniel Alonso,starken,TEST409,929543265
1489514,delivered,delivered,12/3/2020 9:29:48,12/3/2020,Shipit1411,Jose Luis Ruiz,starken,TEST410,929543268
1489513,delivered,delivered,12/3/2020 9:29:47,12/3/2020,Shipit1412,Francisco Javier Hernandez,starken,TEST411,929543264
1489512,delivered,delivered,12/3/2020 9:29:46,12/3/2020,Shipit1413,Carlos Gutierrez,starken,TEST412,929543262
1489511,delivered,delivered,12/3/2020 9:29:45,12/3/2020,Shipit1414,Jesus Blanco,starken,TEST413,929543261
1489510,delivered,delivered,12/3/2020 9:29:44,12/3/2020,Shipit1415,Alejandro Jimenez,starken,TEST414,929543246
1489509,delivered,delivered,12/3/2020 9:29:43,12/3/2020,Shipit1416,Miguel Moreno,starken,TEST415,929543244
1489508,delivered,delivered,12/3/2020 9:29:42,12/3/2020,Shipit1417,Jose Manuel Muñoz,starken,TEST416,929543260
1489507,delivered,delivered,12/3/2020 9:29:42,12/3/2020,Shipit1418,Rafael Vazquez,starken,TEST417,929543243
1489506,delivered,delivered,12/3/2020 9:29:41,12/3/2020,Shipit1419,Miguel Angel Gil,starken,TEST418,929543245
1489505,delivered,delivered,12/3/2020 9:29:40,12/3/2020,Shipit1420,Pedro Dominguez,starken,TEST419,929543259
1489504,delivered,delivered,12/3/2020 9:29:39,12/3/2020,Shipit1421,Angel Castro,starken,TEST420,929543258
1489503,delivered,delivered,12/3/2020 9:29:38,12/3/2020,Shipit1422,Antonio Ramos,starken,TEST421,929543241
1489502,delivered,delivered,12/3/2020 9:29:37,12/3/2020,Shipit1423,Jose Garcia,starken,TEST422,929543240
1489501,delivered,delivered,12/3/2020 9:29:36,12/3/2020,Shipit1424,Manuel Gonzalez,starken,TEST423,929543242
1489500,delivered,delivered,12/3/2020 9:29:36,12/3/2020,Shipit1425,Francisco Fernandez,starken,TEST424,929543257
1489499,delivered,delivered,12/3/2020 9:29:35,12/3/2020,Shipit1426,David Perez,starken,TEST425,929543239
1489498,delivered,delivered,12/3/2020 9:29:26,12/3/2020,Shipit1427,Juan Lopez,starken,TEST426,929543238
1489497,delivered,delivered,12/3/2020 9:29:25,12/3/2020,Shipit1428,Jose Antonio Rodriguez,starken,TEST427,929543256
1489496,delivered,delivered,12/3/2020 9:29:24,12/3/2020,Shipit1429,Javier Martinez,starken,TEST428,929543255
1489495,delivered,delivered,12/3/2020 9:29:23,12/3/2020,Shipit1430,Daniel Sanchez,starken,TEST429,929543254
1489494,delivered,delivered,12/3/2020 9:29:23,12/3/2020,Shipit1431,Jose Luis Gomez,starken,TEST430,929543237
1489493,delivered,delivered,12/3/2020 9:29:22,12/3/2020,Shipit1432,Francisco Javier Alvarez,starken,TEST431,929543236
1489492,delivered,delivered,12/3/2020 9:29:21,12/3/2020,Shipit1433,Carlos Martin,starken,TEST432,929543235
1489491,delivered,delivered,12/3/2020 9:29:20,12/3/2020,Shipit1434,Jesus Diaz,starken,TEST433,929543251
1489490,delivered,delivered,12/3/2020 9:29:19,12/3/2020,Shipit1435,Alejandro Alonso,starken,TEST434,929543253
1489489,delivered,delivered,12/3/2020 9:29:18,12/3/2020,Shipit1436,Miguel Ruiz,starken,TEST435,929543252
1489488,delivered,delivered,12/3/2020 9:29:17,12/3/2020,Shipit1437,Jose Manuel Hernandez,starken,TEST436,929543234
1489487,delivered,delivered,12/3/2020 9:29:17,12/3/2020,Shipit1438,Rafael Gutierrez,starken,TEST437,929543233
1489486,delivered,delivered,12/3/2020 9:29:16,12/3/2020,Shipit1439,Miguel Angel Blanco,starken,TEST438,929543250
1489485,delivered,delivered,12/3/2020 9:29:15,12/3/2020,Shipit1440,Pedro Jimenez,starken,TEST439,929543248
1489484,delivered,delivered,12/3/2020 9:29:14,12/3/2020,Shipit1441,Angel Moreno,starken,TEST440,929543226
1489483,delivered,delivered,12/3/2020 9:29:13,12/3/2020,Shipit1442,Antonio Muñoz,starken,TEST441,929543227
1489482,delivered,delivered,12/3/2020 9:29:12,12/3/2020,Shipit1443,Jose Vazquez,starken,TEST442,929543228
1489481,delivered,delivered,12/3/2020 9:29:11,12/3/2020,Shipit1444,Manuel Gil,starken,TEST443,929543222
1489480,delivered,delivered,12/3/2020 9:29:10,12/3/2020,Shipit1445,Francisco Dominguez,starken,TEST444,929543221
1489479,delivered,delivered,12/3/2020 9:29:10,12/3/2020,Shipit1446,David Castro,starken,TEST445,929543218
1489478,delivered,delivered,12/3/2020 9:29:09,12/3/2020,Shipit1447,Juan Ramos,starken,TEST446,929543220
1489477,delivered,delivered,11/3/2020 9:29:09,11/3/2020,Shipit1448,Jose Antonio Garcia,starken,TEST447,929543205
1489476,delivered,delivered,11/3/2020 9:29:08,11/3/2020,Shipit1449,Javier Gonzalez,starken,TEST448,929543216
1489475,delivered,delivered,11/3/2020 9:29:07,11/3/2020,Shipit1450,Daniel Fernandez,starken,TEST449,929543203
1489474,delivered,delivered,11/3/2020 9:29:06,11/3/2020,Shipit1451,Jose Luis Perez,starken,TEST450,929543206
1489473,delivered,delivered,11/3/2020 9:29:05,11/3/2020,Shipit1452,Francisco Javier Lopez,starken,TEST451,929543199
1489472,delivered,delivered,11/3/2020 9:29:04,11/3/2020,Shipit1453,Carlos Rodriguez,starken,TEST452,929543201
1489471,delivered,delivered,11/3/2020 9:29:04,11/3/2020,Shipit1454,Jesus Martinez,starken,TEST453,929543217
1489470,delivered,delivered,11/3/2020 9:29:03,11/3/2020,Shipit1455,Alejandro Sanchez,starken,TEST454,929543212
1489469,delivered,delivered,11/3/2020 9:29:02,11/3/2020,Shipit1456,Miguel Gomez,starken,TEST455,929543204
1489468,delivered,delivered,11/3/2020 9:29:01,11/3/2020,Shipit1457,Jose Manuel Alvarez,starken,TEST456,929543196
1489467,delivered,delivered,11/3/2020 9:29:00,11/3/2020,Shipit1458,Rafael Martin,starken,TEST457,929543198
1489466,delivered,delivered,11/3/2020 9:28:59,11/3/2020,Shipit1459,Miguel Angel Diaz,starken,TEST458,929543219
1489465,delivered,delivered,11/3/2020 9:28:58,11/3/2020,Shipit1460,Pedro Alonso,starken,TEST459,929543211
1489464,delivered,delivered,11/3/2020 9:28:58,11/3/2020,Shipit1461,Angel Ruiz,starken,TEST460,929543197
1489463,delivered,delivered,11/3/2020 9:28:57,11/3/2020,Shipit1462,Antonio Hernandez,starken,TEST461,929543195
1489462,delivered,delivered,11/3/2020 9:28:56,11/3/2020,Shipit1463,Jose Gutierrez,starken,TEST462,929543194
1489461,delivered,delivered,11/3/2020 9:28:55,11/3/2020,Shipit1464,Manuel Blanco,starken,TEST463,929543186
1489460,delivered,delivered,11/3/2020 9:28:54,11/3/2020,Shipit1465,Francisco Jimenez,starken,TEST464,929543184
1489459,delivered,delivered,11/3/2020 9:28:53,11/3/2020,Shipit1466,David Moreno,starken,TEST465,929543193
1489458,delivered,delivered,11/3/2020 9:28:52,11/3/2020,Shipit1467,Juan Muñoz,starken,TEST466,929543210
1489457,delivered,delivered,11/3/2020 9:28:51,11/3/2020,Shipit1468,Jose Antonio Vazquez,starken,TEST467,929543209
1489456,delivered,delivered,11/3/2020 9:28:43,11/3/2020,Shipit1469,Javier Gil,starken,TEST468,929543208
1489455,delivered,delivered,11/3/2020 9:28:42,11/3/2020,Shipit1470,Daniel Dominguez,starken,TEST469,929543207
1489454,delivered,delivered,11/3/2020 9:28:41,11/3/2020,Shipit1471,Jose Luis Castro,starken,TEST470,929543191
1489453,delivered,delivered,11/3/2020 9:28:40,11/3/2020,Shipit1472,Francisco Javier Ramos,starken,TEST471,929543185
1489452,delivered,delivered,11/3/2020 9:28:39,11/3/2020,Shipit1473,Carlos Garcia,starken,TEST472,929543192
1489432,delivered,delivered,11/3/2020 9:28:38,11/3/2020,Shipit1474,Jesus Gonzalez,chilexpress,TEST473,712089606966
1489431,delivered,delivered,11/3/2020 9:28:38,11/3/2020,Shipit1475,Alejandro Fernandez,chilexpress,TEST474,712089606885
1489430,delivered,delivered,11/3/2020 9:28:37,11/3/2020,Shipit1476,Miguel Perez,chilexpress,TEST475,712089606933
1489429,delivered,delivered,11/3/2020 9:28:36,11/3/2020,Shipit1477,Jose Manuel Lopez,chilexpress,TEST476,712089606852
1489428,delivered,delivered,11/3/2020 9:28:35,11/3/2020,Shipit1478,Rafael Rodriguez,chilexpress,TEST477,712089606900
1489427,delivered,delivered,11/3/2020 9:28:34,11/3/2020,Shipit1479,Miguel Angel Martinez,chilexpress,TEST478,712089606896
1489426,delivered,delivered,11/3/2020 9:28:33,11/3/2020,Shipit1480,Pedro Sanchez,chilexpress,TEST479,712089606830
1489425,delivered,delivered,11/3/2020 9:28:32,11/3/2020,Shipit1481,Angel Gomez,chilexpress,TEST480,712089606863
1489424,delivered,delivered,11/3/2020 9:28:32,11/3/2020,Shipit1482,Antonio Alvarez,chilexpress,TEST481,712089606826
1489423,delivered,delivered,11/3/2020 9:28:31,11/3/2020,Shipit1483,Jose Martin,chilexpress,TEST482,712089606874
1489422,delivered,delivered,11/3/2020 9:28:30,11/3/2020,Shipit1484,Manuel Diaz,chilexpress,TEST483,712089606815
1489421,delivered,delivered,11/3/2020 9:28:29,11/3/2020,Shipit1485,Francisco Alonso,chilexpress,TEST484,712089606841
1489419,delivered,delivered,11/3/2020 9:28:28,11/3/2020,Shipit1486,David Ruiz,chilexpress,TEST485,712089608484
1489418,delivered,delivered,11/3/2020 9:28:27,11/3/2020,Shipit1487,Juan Hernandez,chilexpress,TEST486,712089608473
1489417,delivered,delivered,11/3/2020 9:28:26,11/3/2020,Shipit1488,Jose Antonio Gutierrez,chilexpress,TEST487,712089608436
1489416,delivered,delivered,11/3/2020 9:28:26,11/3/2020,Shipit1489,Javier Blanco,chilexpress,TEST488,712089608462
1489415,delivered,delivered,11/3/2020 9:28:25,11/3/2020,Shipit1490,Daniel Jimenez,chilexpress,TEST489,712089608440
1489414,delivered,delivered,11/3/2020 9:28:24,11/3/2020,Shipit1491,Jose Luis Moreno,chilexpress,TEST490,712089608403
1489413,delivered,delivered,11/3/2020 9:28:23,11/3/2020,Shipit1492,Francisco Javier Muñoz,chilexpress,TEST491,712089608495
1489412,delivered,delivered,11/3/2020 9:28:22,11/3/2020,Shipit1493,Carlos Vazquez,chilexpress,TEST492,712089608425
1489411,delivered,delivered,11/3/2020 9:28:21,11/3/2020,Shipit1494,Jesus Gil,chilexpress,TEST493,712089608580
1489410,delivered,delivered,11/3/2020 9:28:20,11/3/2020,Shipit1495,Alejandro Dominguez,chilexpress,TEST494,712089608414
1489409,delivered,delivered,11/3/2020 9:28:19,11/3/2020,Shipit1496,Miguel Castro,chilexpress,TEST495,712089608381
1489408,delivered,delivered,11/3/2020 9:28:19,11/3/2020,Shipit1497,Jose Manuel Ramos,chilexpress,TEST496,712089608392
1489407,delivered,delivered,11/3/2020 9:28:18,11/3/2020,Shipit1498,Rafael Garcia,chilexpress,TEST497,712089608366
1489406,delivered,delivered,11/3/2020 9:28:17,11/3/2020,Shipit1499,Miguel Angel Gonzalez,chilexpress,TEST498,712089608370
1489404,delivered,delivered,11/3/2020 9:28:16,11/3/2020,Shipit1500,Pedro Fernandez,chilexpress,TEST499,712089608355
1489403,delivered,delivered,11/3/2020 9:28:15,11/3/2020,Shipit1501,Angel Perez,chilexpress,TEST500,712089608333
